,category,lat,long,name
436,grocery,42.47934233131446,-70.90522389113168,Whole Foods Market
437,grocery,42.3893404934402,-71.1416529040607,Whole Foods Market
438,grocery,42.302492233340224,-71.2856462475431,Whole Foods Market
439,grocery,41.58059257996398,-71.08885383196332,Lees Market
440,grocery,42.2448729366898,-70.88344218026363,Fruit Center Marketplace
441,grocery,42.375511467008394,-71.06597642037609,Whole Foods Market
442,grocery,42.39514025801544,-71.12191036214368,Bfresh
443,grocery,42.11154889527974,-71.46144752135487,Whole Foods Market
444,grocery,42.37587944643724,-71.10318421812849,Whole Foods Market
445,grocery,42.41730616394417,-71.12655325826994,Whole Foods Market
446,grocery,42.490703174901334,-71.27304786965946,Whole Foods Market
447,grocery,42.416432295263284,-71.15963078803696,Whole Foods Market
448,grocery,42.55290270186202,-71.47720052079586,Market Basket
449,grocery,42.275545499552585,-71.74665783455896,Whole Foods Market
450,grocery,42.330110381930325,-71.20643306364198,Whole Foods Market
451,grocery,42.3477775,-71.0797194,Star Market
452,grocery,42.46322728962244,-70.96752903651466,Market Basket
453,grocery,42.33996802766827,-71.09046162818461,Wollaston's
454,grocery,42.14869630950707,-72.47154676700063,Big Y World Class Market
455,grocery,42.14979486616289,-71.48734166835142,Stop & Shop
456,grocery,42.39372452170884,-71.59380848410854,Market Basket
457,grocery,42.40672027109745,-71.0921627561769,Wegmans
458,grocery,42.36007020823045,-71.42310505213165,Sudbury Farms
459,grocery,42.35281319050757,-71.1596466560697,Kiki's Kwik-Mart
460,grocery,42.319025817401126,-72.5289351818334,Atkins Farms Country Market
461,grocery,42.21841782929544,-71.18048794659619,Lamberts Rainbow Fruit
462,grocery,42.708056889982615,-70.90606720686979,Market Basket
463,grocery,42.367936923162006,-71.10225355308789,Whole Foods Market
464,grocery,41.896527853929726,-70.95089918049077,Trucchi's
465,grocery,42.079691674153324,-72.52814422449781,Big Y World Class Market
466,grocery,42.3961369851057,-71.04237983220675,Market Basket
467,grocery,42.34602139925642,-71.10815126412336,Whole Foods Market
468,grocery,42.300945010959175,-71.2924822990331,Roche Brothers
469,grocery,42.27874190335027,-71.16334231230212,Star Market
470,grocery,42.41764209868572,-71.1076738268894,Ebisuya Market
471,grocery,42.28333954232168,-71.0556706775255,Greenhills Irish Bakery
472,grocery,42.23793765569512,-70.98442395913865,Roche Bros.
473,grocery,42.427203120713735,-71.01084080742336,Market Basket
474,grocery,42.32134404966824,-71.11087333548096,Whole Foods Market
475,grocery,42.55521086874021,-71.17875475894597,Market Basket
476,grocery,41.7796911,-70.0025287,Shaw's
477,grocery,42.16002937137243,-71.73335252813543,Market 32
478,grocery,41.936701048783604,-71.08336398088419,Market Basket
479,grocery,42.504302407442296,-70.84941026438841,Crosby's Market Marblehead
480,grocery,42.820993502642416,-70.90273032726336,Market Basket
481,grocery,42.62373821544624,-71.3608306646347,Hannaford Supermarket
482,grocery,42.332983431911956,-71.08198831205509,Tropical Foods - Dudley Square
483,grocery,42.63147279176,-71.27200099948446,Market Basket
484,grocery,42.33978563466408,-71.05191777875895,Foodie's Urban Market
485,grocery,42.114031376336044,-71.85122312658022,Market Basket
486,grocery,42.530204437506825,-71.74496919392294,Market Basket
487,grocery,42.269822750485716,-71.60854646326204,Roche Bros Supermarket
488,grocery,41.77110805786971,-70.54606979794345,Market Basket
489,grocery,41.65751737103903,-70.92171647022023,Market Basket
490,grocery,42.38100193682358,-71.26273393505274,Market Basket
491,grocery,42.44807732172182,-73.25652480125427,Big Y World Class Market
492,grocery,42.07924874172238,-71.3808158573547,Big Y World Class Market
493,grocery,41.6762731,-70.3036923,Shaw's
494,grocery,41.93500049016614,-71.0853715218714,Walmart Supercenter
495,grocery,42.17873025734539,-71.22057866345062,Big Y World Class Market
496,grocery,41.820956473326035,-70.55039317938281,Shaw's
497,grocery,42.25906980483978,-71.82593691172407,Big Y World Class Market
498,grocery,42.28652441112345,-71.15206021285358,Roche Bros
499,grocery,42.62179114659314,-70.65662774505162,Market Basket
500,grocery,42.240618560096806,-70.99170204258967,Kam Man Food
501,grocery,42.36816193562165,-72.53450142298523,Big Y World Class Market
502,grocery,42.68459997115708,-71.13646899619886,Market Basket
503,grocery,42.20110357803297,-71.00025327536059,Shaw's
504,grocery,42.364935702431275,-71.10273996739328,H Mart
505,grocery,42.18070389574317,-73.3655129814277,Big Y World Class Market
506,grocery,42.613743557319204,-71.33190402966085,Market Basket
507,grocery,42.2383296,-71.1793107,Star Market  (Dedham Plaza)
508,grocery,42.09324303820609,-71.05239732978913,Market Basket
509,grocery,42.493933214017616,-71.41732662284987,Donelan's
510,grocery,42.590709483486926,-71.20224557257536,Market Basket
511,grocery,42.278303,-71.696528,Price Chopper
512,grocery,42.66463673670683,-71.30250160669037,Market Basket
513,grocery,42.09488208408711,-72.604456124424,Big Y World Class Market
514,grocery,42.256926028065564,-71.42769216915855,Market Basket
515,grocery,42.4121553,-71.2345274,Star Market
516,grocery,42.34080676861201,-72.6419087887392,Big Y World Class Market
517,grocery,42.295639222144445,-73.23998242821192,Big Y World Class Market
518,grocery,42.3741242,-71.0840175,Star Market
519,grocery,42.343849036170354,-71.10068024469463,Star Market (Shaw's)
520,grocery,42.763878782866655,-71.03776215150258,Market Basket
521,grocery,42.14866148270112,-71.5029554263982,Big Y World Class Market
522,grocery,42.56584833317977,-71.42610950692215,Market Basket
523,grocery,42.17393148033988,-72.3242859445973,Big Y World Class Market
524,grocery,42.3238429,-71.1662581,Star Market
525,grocery,42.056092613104745,-72.55544581275971,Big Y World Class Market
526,grocery,42.55520657304256,-71.26223203525508,Market Basket
527,grocery,42.2718039,-71.7525326,Shaw's
528,grocery,42.43478873293289,-71.48698300123215,Shaw's
529,grocery,42.3373283551931,-71.0922099381835,Wollaston's
530,grocery,42.28162396155483,-71.37700309123203,Roche Bros
531,grocery,42.50589666469516,-71.13160643688805,Market Basket
532,grocery,42.58015088804176,-70.9980738092665,Market Basket
533,grocery,42.5002632,-71.1602836,Super Stop & Shop
534,grocery,42.774302218852235,-71.11387681081528,Market Basket
535,grocery,42.28649836879951,-71.23562479849522,Sudbury Farms
536,grocery,42.58712850060923,-72.62535696841887,Big Y World Class Market
537,grocery,42.125693022615415,-71.64819180965424,Shaws Supermarket
538,grocery,42.25581779968921,-71.03251109507019,Tedeschi Food Shops
539,grocery,42.346210625118275,-71.0647745933079,C-Mart (Herald St)
540,grocery,41.97056680118407,-71.3008725643158,Shaw's
541,grocery,42.58055967926401,-71.28877816809168,Market Basket
542,grocery,42.088145926627384,-72.56417085274956,Food Zone
543,grocery,42.2719598,-71.070273,Star Market
544,grocery,42.3422049,-71.1219081,Allium Market
545,grocery,42.061409,-71.862996,Price Chopper
546,grocery,42.470714925838344,-71.20868194062476,Market Basket
547,grocery,42.3659926,-72.5381898,Super Stop & Shop
548,grocery,42.350798029236664,-71.08957646063395,Quality Mart
549,grocery,42.3811702826033,-71.10133779474623,Market Basket
550,grocery,42.19138000000001,-71.1956610932541,Shaw's
551,grocery,42.42166543421244,-71.07457257162686,Super 88 Market
552,grocery,42.5771004,-70.8884328,Shaw's
553,grocery,42.0978568,-72.0710433,Shaw's
554,grocery,42.09911401007672,-72.31587409973145,Adams Hometown Market
555,grocery,42.456579,-71.39315972,West Concord Supermarket
556,grocery,42.3527002,-71.1235249,Star Market
557,grocery,42.28857227625526,-71.80651395917721,Shaw's
558,grocery,42.3265704,-71.7908786,Super Stop & Shop
559,grocery,42.2711696,-71.0266694,Stop & Shop
560,grocery,42.253459152050304,-72.69835140924917,Big Y World Class Market
561,grocery,42.323395,-71.796965,Price Chopper
562,grocery,42.20962210344729,-71.55153274078154,Price Chopper
563,grocery,42.3765828,-71.0404349,Shaw's
564,grocery,42.472177296392594,-71.02372860069163,Walmart Supercenter
565,grocery,42.35321321,-71.53482073,Price Chopper
566,grocery,42.3882653,-71.1911076,Star Market
567,grocery,42.3739812758174,-71.11298089990055,Broadway Marketplace
568,grocery,42.34976319735158,-71.10472058287098,City Convenience
569,grocery,42.53948236555233,-70.94904612552966,Shaw's Supermarket
570,grocery,42.55082839743411,-70.93242404075262,Market Basket
571,grocery,42.35172351188786,-71.0604175125277,Sun Sun Company
572,grocery,42.139668418480895,-71.22036895371058,Big Y World Class Market
573,grocery,42.25871070403436,-71.16802275180817,Super Stop & Shop
574,grocery,41.955352129345556,-70.7177782037146,Walmart Supercenter
575,grocery,42.360927880004404,-71.13753946157885,Star Market
576,grocery,42.352084674311776,-71.11569948571058,Buick Street Market & Cafe
577,grocery,42.40694353278828,-71.08399987220764,Aldi Food Market
578,grocery,42.318706,-71.0503173,Star Market
579,grocery,42.351675,-71.058425,C Mart 2 Supermarket
580,grocery,42.3899605,-71.1177592,Star Market
581,grocery,42.405859,-73.266212,Price Chopper
582,grocery,42.74282628728353,-71.1649968960664,Walmart
583,grocery,42.34424323211601,-71.86266631484007,Big Y World Class Market
584,grocery,42.35283556120544,-71.1252106487403,Super 88 Market
585,grocery,42.27065742823694,-71.0232867879081,Big Y World Class Market
586,grocery,42.270999,-71.81507,Price Chopper
587,grocery,42.3753531,-71.1490626,Star Market
588,grocery,42.11610343606724,-71.4622115268535,Market Basket
589,grocery,42.1638028,-71.0454855,Shaw's
590,grocery,42.1940401919651,-70.72634358939243,The Village Market
591,grocery,42.278342766418504,-71.16352278954727,Shaw's
592,grocery,42.237904799392616,-72.27951630248552,Walmart Supercenter
593,grocery,42.456371,-71.065756,Shaw's
594,grocery,41.93336906393828,-71.34972633490084,Walmart Supercenter
595,grocery,42.15680244463126,-71.24163866043091,Super Stop & Shop
596,grocery,42.36910080495805,-71.22130484895024,Shaws
597,grocery,42.1388858,-71.5334608,Shaw's
598,grocery,42.44920519828166,-70.96160894027875,Walmart
599,grocery,42.57050927575395,-71.1125681518898,Walmart
600,grocery,42.10801668690514,-72.70799561614209,Walmart Supercenter
601,grocery,42.37593246653929,-71.24452874064445,Hannaford Supermarket
602,grocery,42.2517869,-71.1260898,Shaw's
603,grocery,41.76646648597717,-70.50980329513544,Stop & Shop
604,grocery,42.51876952332676,-71.09749826668525,Market Basket
605,grocery,42.57987894536596,-71.52396261692041,Shaw's
606,grocery,42.12770839773054,-72.06021737999012,Walmart
607,grocery,42.55463531897802,-70.9675284936481,Walmart
608,grocery,42.1400964,-71.1447395,Shaw's
609,grocery,42.3565449,-71.1400401,Stop & Shop
610,grocery,42.47501443818347,-71.44922792109759,Roche Brothers
611,grocery,42.35893696499295,-71.09429553172271,LaVerde's Market
612,grocery,42.11592951199131,-71.46454437680198,Walmart
613,grocery,42.408304102555064,-71.08622610569,Stop & Shop
614,grocery,41.7947118688844,-71.3254074134683,Walmart
615,grocery,42.551353281926964,-71.00179993179022,Big Y World Class Market & Pharmacy
616,grocery,42.271569,-71.025528,C-Mart
617,grocery,42.38439995714122,-71.08391494614324,Aggies Place
618,grocery,42.375889,-71.237285,Brothers Marketplace
619,grocery,42.42528251422505,-71.04330164759361,Super Stop & Shop
620,grocery,42.35071398521264,-71.2090141837325,Star Market
621,grocery,41.64211329146402,-71.00859448125402,Walmart Supercenter
622,grocery,42.594706939173825,-71.75892030541593,Walmart
623,grocery,42.24710447535157,-71.75816237926483,Super Stop & Shop
624,grocery,42.2447575,-71.0048738,Star Market
625,grocery,41.72950534689293,-71.17091953754431,Super Stop & Shop
626,grocery,42.4242047,-71.0716547,Super Stop & Shop
627,grocery,41.7796,-70.7482,Walmart Supercenter
628,grocery,42.142437401921335,-71.21468697375569,Walmart Supercenter
629,grocery,42.251146250524094,-71.93722227662211,Walmart Supercenter
630,grocery,42.34147319695259,-72.64344738620974,Walmart
631,grocery,42.29273088652068,-71.04894340038305,Super Stop & Shop
632,grocery,42.62296601655967,-71.26877466018871,Walmart Supercenter
633,grocery,42.171117203521234,-71.87887005383654,Walmart Supercenter
634,grocery,42.121297164867414,-71.03082732996947,Walmart Supercenter
635,grocery,42.383607541522075,-71.11179025503588,Star Market
636,grocery,42.15201,-71.4036733,Shaw's
637,grocery,42.63422027181752,-71.35612781160927,Market Basket
638,grocery,41.67147129919869,-70.92594534158707,Wessam Variety Store
639,grocery,41.90390770534168,-71.03297215096755,Walmart Supercenter
640,grocery,42.098441423671716,-71.05661462321501,Walmart
641,grocery,42.50439344995816,-70.9202930858848,Market Basket
642,grocery,42.46685,-71.02779,J. Pace & Son
643,grocery,42.284890584887066,-71.65585899365297,Walmart Supercenter
644,grocery,42.3333579,-71.1043026,Stop & Shop
645,grocery,42.2828019,-71.6105273,Super Stop & Shop
646,grocery,42.220497,-71.696729,Super Stop & Shop
647,grocery,41.64490089814216,-70.88759705814257,Walmart
648,grocery,42.23651180002444,-70.98666449044974,Walmart
649,grocery,42.199574343136035,-70.94472817484866,Walmart
650,grocery,42.107449534524264,-71.7001393489148,Walmart Supercenter
651,grocery,42.35467143201697,-72.55283081805538,Walmart
652,grocery,42.37321540407079,-71.55960338853,Walmart Supercenter
653,grocery,42.52342360645468,-70.91714233160019,Stop & Shop
654,grocery,42.312514,-71.214147,Stop & Shop
655,grocery,41.56089657255435,-70.59441545850316,Walmart
656,grocery,42.622866531594944,-71.3609492201851,Walmart
657,grocery,42.17279061,-72.57420096,Walmart Supercenter
658,grocery,42.3354464,-71.0366219,Stop & Shop
659,grocery,42.46529473022836,-73.1985951442288,Walmart
660,grocery,41.99710385941959,-70.84577772268052,Walmart Supercenter
661,grocery,42.3469237,-71.2448208,Star Market
662,grocery,42.4561177,-71.1376581,Stop & Shop
663,grocery,42.23339113876392,-71.79107738469597,Walmart Supercenter
664,grocery,41.271823497673005,-70.09220480918884,Stop & Shop
665,grocery,42.554836,-70.8864662,Super Stop & Shop
666,grocery,42.32410120339188,-71.10308781266212,Super Stop & Shop
667,grocery,42.49420480666104,-70.93486318180533,Walmart
668,grocery,42.13663287460958,-72.50728435905322,Walmart Supercenter
669,grocery,42.3377943,-71.1393157,Star Market
670,grocery,42.297536130901186,-71.44778788089752,Stop & Shop
671,grocery,42.36714718904012,-71.21540129184723,Super Stop & Shop
672,grocery,42.4068684,-71.1323081,Stop & Shop
673,grocery,41.94040091685599,-71.35206055450497,Target
